Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
9510411,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
9512235,000002B4,false,Rx,9,3,03,00,0A,00,00,00,00,00,
9515121,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
9520436,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
9528492,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
9530486,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
9532206,000003AC,false,Rx,9,3,03,00,1D,00,00,00,00,00,
9535090,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
9540408,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
9548343,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
9550521,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
9552235,000003A4,false,Rx,9,3,03,00,2C,00,00,00,00,00,
9555121,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
9560437,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
9567743,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
9570554,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
9575112,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
9580468,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
9587664,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
9590580,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
9593630,0000029C,false,Rx,9,3,03,00,1A,00,00,00,00,00,
9595261,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
9600473,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
9607695,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
9610651,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
9612270,000002BC,false,Rx,9,3,03,00,0B,00,00,00,00,00,
9615153,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
9620471,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
9627691,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
9630921,00000040,false,Rx,9,6,B0,01,10,92,FF,FF,00,00,
9632535,00000040,false,Rx,9,8,B0,93,E5,00,14,00,2C,B3,
9633931,000002B4,false,Rx,9,3,03,00,0A,00,00,00,00,00,
9636179,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
9640436,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
9648352,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
9650616,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
9652340,000003AC,false,Rx,9,3,03,00,1D,00,00,00,00,00,
9655121,00000010,false,Rx,9,7,B0,01,10,11,10,0E,00,00,
9655989,00000010,false,Rx,9,3,B0,0D,00,00,00,00,00,00,
9660513,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
9667710,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
9670615,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
9672331,000003A4,false,Rx,9,3,03,00,2C,00,00,00,00,00,
9675109,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
9680469,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
9687709,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
9690612,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
9695099,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
9700309,00000008,false,Rx,9,7,B0,01,10,0C,B6,0F,FF,00,
9701605,00000008,false,Rx,9,7,B0,0E,00,07,00,0D,00,00,
9707758,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
9710566,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
9713615,0000029C,false,Rx,9,3,03,00,1A,00,00,00,00,00,
9715242,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
9720455,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
9727786,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
9730618,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
9732342,000002BC,false,Rx,9,3,03,00,0B,00,00,00,00,00,
9735121,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
9740437,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
